Num,ID,Created_at,Fav,retweets,text,media1,media2,media3,media4,compund,neg,neu,pos
650,956424804076310529,2018-01-25 7:13:37,1391,193,Postgame ?? https://t.co/KQast8NPaV,http://pbs.twimg.com/media/DUXnRjDVQAAfT4H.jpg,N/A,N/A,N/A,0,0,1,0
651,956411624293769216,2018-01-25 6:21:15,625,195,Kyrie splits the defense and finds Brown for the slam in tonight's @jetblue Play of the Game. https://t.co/qB61SBUq6q,https://video.twimg.com/amplify_video/956410844136448000/vid/1280x720/BPiNro8H5wMMOi-0.mp4,N/A,N/A,N/A,0.0772,0.121,0.698,0.18100000000000002
652,956410458256302085,2018-01-25 6:16:37,513,44,"?Offensively, this was one of our better games,? coach says.

That?s a pretty impressive statement following a game without our All-Star big man!",N/A,N/A,N/A,N/A,0.8655,0,0.65,0.35
653,956409489007157248,2018-01-25 6:12:46,411,64,"?We shared it all night and played with a purpose,? Brad Stevens says. ?Defensively I think we did as good a job as we could?ve.?",N/A,N/A,N/A,N/A,0.7717,0,0.7120000000000001,0.28800000000000003
654,956407497698566144,2018-01-25 6:04:51,5304,1365,"Back in the win column!

#Celtics finish the job tonight, beating the Clippers 113-102 https://t.co/1f9EZu0OqD",http://pbs.twimg.com/media/DUXXiwcV4AEAkzy.jpg,N/A,N/A,N/A,0.2714,0.149,0.647,0.204
655,956406862521364485,2018-01-25 6:02:19,619,122,BAYNES ? https://t.co/r5BTwLTaqf,https://video.twimg.com/amplify_video/956406663279345664/vid/1280x720/orKKtme02rDm0zgH.mp4,N/A,N/A,N/A,0,0,1,0
656,956406035224276992,2018-01-25 5:59:02,451,81,Rozier keeps it alive for another chance https://t.co/tRCZqhIQt5,https://video.twimg.com/amplify_video/956405532377546752/vid/1280x720/zMRJT7TY3EKMyce5.mp4,N/A,N/A,N/A,0.5574,0,0.5660000000000001,0.434
657,956399170490982401,2018-01-25 5:31:45,382,82,"Only 12 minutes to go ??

#Celtics up 91-77 at the end of the third.",N/A,N/A,N/A,N/A,0,0,1,0
658,956397162807492609,2018-01-25 5:23:47,750,210,floh?ter https://t.co/nQdPdVjhuf,https://video.twimg.com/amplify_video/956396912055173120/vid/1280x720/wsC32Ph0RZ5RRgzb.mp4,N/A,N/A,N/A,0,0,1,0
659,956396362328719360,2018-01-25 5:20:36,842,266,YES JB ? https://t.co/iJPrDtO6nb,https://video.twimg.com/amplify_video/956396087354380288/vid/1280x720/Z7KmFU2aaCyKa4gw.mp4,N/A,N/A,N/A,0.5319,0,0.368,0.632
660,956394164626669568,2018-01-25 5:11:52,1620,391,ROOK https://t.co/ZanJg8KLcS,https://video.twimg.com/amplify_video/956394046267654144/vid/1280x720/D-ksRbbLdDaYVqgL.mp4,N/A,N/A,N/A,0,0,1,0
661,956388993435947011,2018-01-25 4:51:19,629,138,"HALFTIME: Celtics up 62-55

Kyrie leads the C?s with 13 points, followed by Jayson Tatum and Marcus Morris with 12 each. https://t.co/NfF2eBpXQp",http://pbs.twimg.com/media/DUXGtmwVoAAg8-C.jpg,N/A,N/A,N/A,0,0,1,0
662,956387506529869824,2018-01-25 4:45:25,1831,409,KYRI3 https://t.co/ORmU2ZQfwW,https://video.twimg.com/amplify_video/956387352724750337/vid/1280x720/er3ioXMNBI8W9EIz.mp4,N/A,N/A,N/A,0,0,1,0
663,956383743337381888,2018-01-25 4:30:27,354,68,Mook with the quick ? https://t.co/oWe1TpWGsv,https://video.twimg.com/amplify_video/956383286284099584/vid/1280x720/6svdFSRTKh7eYQl2.mp4,N/A,N/A,N/A,0,0,1,0
664,956382873249972224,2018-01-25 4:27:00,502,86,? https://t.co/h7bF6X51WQ,https://video.twimg.com/amplify_video/956382704395722752/vid/1280x720/bTPNBCnz7fbPtiX2.mp4,N/A,N/A,N/A,0,0,1,0
665,956378208055840768,2018-01-25 4:08:28,309,72,"The C's have the lead at the end of the first in LA

#Celtics: 25
#ItTakesEverything: 22",N/A,N/A,N/A,N/A,0,0,1,0
666,956376926234529792,2018-01-25 4:03:22,686,97,?? https://t.co/yKk7wlXpBb,http://pbs.twimg.com/media/DUW7vP6UMAAyrWm.jpg,N/A,N/A,N/A,0,0,1,0
667,956375967613751296,2018-01-25 3:59:33,680,163,Kyrie ?? Baynes ? https://t.co/sP3dS7rCU7,https://video.twimg.com/amplify_video/956375652688646146/vid/1280x720/bD-JYmbx-gVP7nZz.mp4,N/A,N/A,N/A,0,0,1,0
668,956371710802104321,2018-01-25 3:42:39,270,70,.@MookMorris2 and @aronbaynes get the start tonight on the second night of our back-to-back in LA https://t.co/tlZsTuhp4h,N/A,N/A,N/A,N/A,0,0,1,0
669,956367395949563904,2018-01-25 3:25:30,213,35,"Down two key contributors, the Celtics are approaching the Clippers matchup with a next-man-up mentality. https://t.co/rFNI8EsaZ1",https://video.twimg.com/amplify_video/956366694745870336/vid/1280x720/1xkh55PDoHtGK5Sf.mp4,N/A,N/A,N/A,0,0,1,0
670,956362428954169344,2018-01-25 3:05:46,380,59,? to the Staples Center #JetBlueRunway https://t.co/YikSsNl6uc,http://pbs.twimg.com/media/DUWuit1VwAIbaIn.jpg,http://pbs.twimg.com/media/DUWuit2UMAABLX2.jpg,http://pbs.twimg.com/media/DUWuit1U0AAByeM.jpg,http://pbs.twimg.com/media/DUWuit2VQAEcFd0.jpg,0,0,1,0
671,956347706481418240,2018-01-25 2:07:15,887,84,Brad Stevens says that he thought Jaylen Brown should have been in the Rising Stars game last year as well.,N/A,N/A,N/A,N/A,0.2732,0,0.9,0.1
672,956346778441326592,2018-01-25 2:03:34,411,106,#NEBHInjuryReport: Marcus Smart will not play tonight. He lacerated his hand today on glass and received stitches.,N/A,N/A,N/A,N/A,0.5946,0.09300000000000001,0.638,0.26899999999999996
673,956346577383170048,2018-01-25 2:02:46,287,72,#NEBHInjuryReport: Al Horford will not play tonight as a precaution. The team wants to be certain that he does not have a concussion. Brad Stevens says Horford is feeling ?a lot better? today.,N/A,N/A,N/A,N/A,0.1441,0.061,0.8320000000000001,0.107
674,956328324002959360,2018-01-25 0:50:14,156,29,Left corner looks like a sweet spot for the C's. How does LA compare? ?? tonight's Gameday Analytics presented by @generalelectric. https://t.co/ChII7K9XZJ,https://video.twimg.com/amplify_video/956328278201126917/vid/1280x720/mpu_RkEgQo1XfkD_.mp4,N/A,N/A,N/A,0.6705,0,0.7759999999999999,0.22399999999999998
675,956323670036762625,2018-01-25 0:31:45,4135,1018,.@FCHWPO and @jaytatum0 will be heading back to LA next month for the #NBAAllStar Rising Stars Game ????? https://t.co/4NBvlz5a3c,http://pbs.twimg.com/media/DUWLTuNW0AEMXCg.jpg,N/A,N/A,N/A,0,0,1,0
676,956307445617479681,2018-01-24 23:27:17,0,426,RT @NBAAllStar: Selected to the U.S. Team in the #KickStartRisingStars at #NBAAllStar... @FCHWPO of the @celtics! https://t.co/wTjflki0fH,http://pbs.twimg.com/media/DUV6CzgU0AEkdbq.jpg,N/A,N/A,N/A,0,0,1,0
677,956307336741703680,2018-01-24 23:26:51,0,653,RT @NBAAllStar: Selected to the U.S. Team in the #KickStartRisingStars at #NBAAllStar... @jaytatum0 of the @celtics! https://t.co/xX9xerDFsi,http://pbs.twimg.com/media/DUV7gJeWsAE8Uja.jpg,N/A,N/A,N/A,0,0,1,0
678,956287128157253632,2018-01-24 22:06:32,975,255,"For the first time since 2013 we'll have 2 familiar faces repping the C's in the All-Star game! 

Congrats #KyrieIrving and #AlHorford https://t.co/k8J5mfsfb1",https://video.twimg.com/amplify_video/956254666001649665/vid/1280x720/iEhG0zMQ6ex5hCUI.mp4,N/A,N/A,N/A,0.5707,0,0.85,0.15
679,956262653437120513,2018-01-24 20:29:17,0,23,RT @Marc_DAmico: Plenty of people piled on Marcus Smart last night for his decision-making on the final possession. I dissect the entire se“,N/A,N/A,N/A,N/A,0.4019,0,0.8859999999999999,0.114
680,956210101400100866,2018-01-24 17:00:28,870,211,"TONIGHT #Celtics vs @LAClippers 
? @STAPLESCenter  
? 10:30 p.m.
? https://t.co/B1lvM9HPcY  
? @NBCSBoston &amp; @espn    
?@985TheSportsHub https://t.co/XGBRtpeEEL",http://pbs.twimg.com/media/DUUkBLJW0AA1PeX.jpg,N/A,N/A,N/A,0,0,1,0
681,956187340799488001,2018-01-24 15:30:01,805,138,"We meet again, Doc. https://t.co/y6IBjPUzUU",https://video.twimg.com/amplify_video/956046589046353920/vid/1280x720/TwxvafbfU6lTAlYr.mp4,N/A,N/A,N/A,0,0,1,0
682,956099172754534400,2018-01-24 9:39:40,272,53,Despite a last second effort by Marcus Smart the Celtics falls 108-107 against the Lakers. https://t.co/LA34NgC5dm,https://video.twimg.com/ext_tw_video/956099046514536448/pu/vid/1280x720/DKRRv6EoE6HVt4LY.mp4,N/A,N/A,N/A,0.4019,0,0.838,0.162
683,956059529665564672,2018-01-24 7:02:09,143,24,Here's how the final seconds unfolded during a heartbreaking loss in LA: https://t.co/FwqK8cTiAQ,N/A,N/A,N/A,N/A,-0.6486,0.34600000000000003,0.654,0
684,956050860626333696,2018-01-24 6:27:42,793,121,"?It felt good when it left my hand,? Marcus Smart says of his potential game-winner. ?I thought it was going in.?",N/A,N/A,N/A,N/A,0.6808,0,0.772,0.228
685,956046587297501185,2018-01-24 6:10:43,280,43,Brad Stevens says Al Horford is ?feeling OK.? Says he didn?t want to risk leaving Horford in during the final seconds.,N/A,N/A,N/A,N/A,-0.2023,0.094,0.848,0.057999999999999996
686,956045788320354305,2018-01-24 6:07:33,433,87,Brad Stevens on the final shot by Marcus Smart: ?It?s hard to get the rebound to the other end of the court without a contested shot ... He got it into the operating area and got a pretty clean look at it.?,N/A,N/A,N/A,N/A,0.802,0.03,0.7829999999999999,0.187
687,956043446753611776,2018-01-24 5:58:14,1271,257,It was a wild finish in LA but the C's ultimately fell 108-107.,N/A,N/A,N/A,N/A,0,0,1,0
688,956042372474793984,2018-01-24 5:53:58,328,73,Down by 1 #BeatLA https://t.co/YrkB1318Dj,https://video.twimg.com/amplify_video/956042235254005760/vid/1280x720/i-x5-wlP1IIdZvdT.mp4,N/A,N/A,N/A,0,0,1,0
689,956040684020125696,2018-01-24 5:47:16,427,69,ROZIER ?,N/A,N/A,N/A,N/A,0,0,1,0
690,956039555274104832,2018-01-24 5:42:46,1356,374,Cheat code activated https://t.co/9DsRJ8iyHP,https://video.twimg.com/amplify_video/956039399141031936/vid/1280x720/rZj9ENpjU8cSvYrI.mp4,N/A,N/A,N/A,-0.4588,0.5,0.5,0
691,956038059488821248,2018-01-24 5:36:50,375,89,Rally time https://t.co/V4iBIjxicu,https://video.twimg.com/amplify_video/956037911173935104/vid/1280x720/lmythO5nfPYcCkBV.mp4,N/A,N/A,N/A,0,0,1,0
692,956036024626376704,2018-01-24 5:28:45,345,76,BIG offensive board from Theis https://t.co/TMvSCPIkjb,https://video.twimg.com/amplify_video/956035569422774272/vid/1280x720/I-kVTYWiAvdcC3rl.mp4,N/A,N/A,N/A,-0.4588,0.375,0.625,0
693,956034838129070080,2018-01-24 5:24:02,350,82,TERRY ? https://t.co/w27Jf2UCNv,https://video.twimg.com/amplify_video/956034582180081664/vid/1280x720/E-6myt5X8CZkkyEZ.mp4,N/A,N/A,N/A,0,0,1,0
694,956034471374942208,2018-01-24 5:22:34,288,54,That's how you finish ? https://t.co/KdyRcuG7RS,https://video.twimg.com/amplify_video/956034312347951104/vid/1280x720/CSFiQMZw2Vs86DiM.mp4,N/A,N/A,N/A,0,0,1,0
695,956032715383549952,2018-01-24 5:15:36,212,37,"END OF Q3: C's trail 76-74

Kyrie Irving and Marcus Smart are leading the charge offensively with 21 and 20 points, respectively.",N/A,N/A,N/A,N/A,0.0772,0.136,0.6809999999999999,0.183
696,956029489791737856,2018-01-24 5:02:47,1248,352,Kyrie always manages to find space https://t.co/5qUNrRo4IY,https://video.twimg.com/amplify_video/956029064715812864/vid/1280x720/sNyef2UEiw-BUfaL.mp4,N/A,N/A,N/A,0,0,1,0
697,956022292051611648,2018-01-24 4:34:11,435,109,"#Celtics lead 53-45 at the half.

Marcus Smart leads all scorers with 15 points, followed by Irving?s 13 points and 11 from Morris. https://t.co/jNBzb2whfS",http://pbs.twimg.com/media/DUR5MaIV4AAMhBt.jpg,N/A,N/A,N/A,0.4019,0,0.895,0.105
698,956017474062856192,2018-01-24 4:15:02,496,96,THEIS ? https://t.co/eSFDy6YA0v,https://video.twimg.com/amplify_video/956017300099948544/vid/1280x720/cYvDFqpVtWjlTJRc.mp4,N/A,N/A,N/A,0,0,1,0
699,956013837014175746,2018-01-24 4:00:35,352,81,"END OF Q1: Celtics lead 21-15 

Jaylen Brown and Marcus Smart lead the C?s with 5 points each.",N/A,N/A,N/A,N/A,0.4019,0,0.856,0.14400000000000002
700,956012247712645120,2018-01-24 3:54:16,485,130,Mook getting fancy https://t.co/vWAAeJlBSF,https://video.twimg.com/amplify_video/956012019131412480/vid/1280x720/upwlMzWvkJX7a8mT.mp4,N/A,N/A,N/A,0,0,1,0
701,956009055302041600,2018-01-24 3:41:35,993,252,JB starting things off right ? https://t.co/B1aS1XPMMG,https://video.twimg.com/amplify_video/956008670986317824/vid/1280x720/ovIF2Lt3SNd4o69l.mp4,N/A,N/A,N/A,0,0,1,0
702,956007252636372992,2018-01-24 3:34:25,765,218,Let?s do this ?? #BeatLA https://t.co/tESiHvgq4l,N/A,N/A,N/A,N/A,0,0,1,0
703,956006245885816832,2018-01-24 3:30:25,204,40,Looking to get back in the win column tonight against a red-hot Lakers team at home. https://t.co/hbDysLbUMD,https://video.twimg.com/amplify_video/956005557059534850/vid/1280x720/-wgQdZwFrlyFVKTv.mp4,N/A,N/A,N/A,0.5859,0,0.7979999999999999,0.20199999999999999
704,955998577079222272,2018-01-24 2:59:57,337,57,Ready to get the first game of this back-to-back going on the #JetBlueRunway #BeatLA https://t.co/kRTakJN5NQ,http://pbs.twimg.com/media/DURjoZWVwAAe9K_.jpg,http://pbs.twimg.com/media/DURjoZWV4AAfYz0.jpg,http://pbs.twimg.com/media/DURjoZVVAAEar67.jpg,http://pbs.twimg.com/media/DURjoZSUQAAuq3C.jpg,0.3612,0,0.848,0.152
705,955997191839109120,2018-01-24 2:54:26,431,59,It's no surprise to Brad Stevens and Kyrie Irving that Horford was announced as an All-Star reserve earlier tonight https://t.co/q69P4EsprP,N/A,N/A,N/A,N/A,-0.0258,0.099,0.807,0.094
706,955986277467172864,2018-01-24 2:11:04,5024,767,Gordon Hayward is with the team for tonight?s game against the Lakers and tomorrow?s game against the Clippers.,N/A,N/A,N/A,N/A,0,0,1,0
707,955985242992422912,2018-01-24 2:06:57,376,54,"Brad Stevens says he will emphasize moving forward that the team must sprint to spots in transition, rather than jog and ball-watch.",N/A,N/A,N/A,N/A,0,0,1,0
708,955984819531366405,2018-01-24 2:05:16,822,138,Brad Stevens on Al Horford being named as an All-Star: ?Totally deserved. It?s good to see a guy who might not have the ?stats? be recognized for his impact.?,N/A,N/A,N/A,N/A,0.4404,0,0.903,0.09699999999999999
709,955984522922766336,2018-01-24 2:04:06,1147,168,"Tonight?s starters: Kyrie Irving, Jaylen Brown, Jayson Tatum, Al Horford, Aron Baynes.",N/A,N/A,N/A,N/A,0,0,1,0
710,955974401526255616,2018-01-24 1:23:53,0,35,"RT @nbagleague: Get ? big fella!

@celtics assignee @DTP_Mario slams it for the @maineredclaws!

?: https://t.co/arlz7b3I2G https://t.co/rB“",https://video.twimg.com/ext_tw_video/955966348416479232/pu/vid/720x720/IeItOyWgmd5-QKXk.mp4,N/A,N/A,N/A,0,0,1,0
711,955970519181996032,2018-01-24 1:08:27,0,739,"RT @Al_Horford: Thanks to my Family, teammates, Coaches, and all the fans for the support. Go Celtics!",N/A,N/A,N/A,N/A,0.7088,0,0.718,0.282
712,955969794813153280,2018-01-24 1:05:34,263,45,"Averaging 52.2 passes per game, what percentage of Kyrie's dimes lead to points? ? 

Find out in tonight's Gameday Analytics presented by @generalelectric. https://t.co/6jibUkrPqn",https://video.twimg.com/ext_tw_video/955969770427437058/pu/vid/1280x720/wK7gXVvGF1179hiL.mp4,N/A,N/A,N/A,0,0,1,0
713,955969094746038272,2018-01-24 1:02:47,0,1229,"RT @Al_Horford: Humbled, Blessed and Grateful for the All-Star selection. Bendecido y muy agradecido por la selecci—n al juego de estrellas“",N/A,N/A,N/A,N/A,0.7845,0,0.723,0.27699999999999997
714,955964469670227968,2018-01-24 0:44:25,0,508,RT @jaytatum0: @Al_Horford congrats big AL!!!,N/A,N/A,N/A,N/A,0.6458,0,0.539,0.461
715,955961192165576704,2018-01-24 0:31:23,0,19,"RT @nbagleague: .@celtics  #2WayPlayer @AllenKadeem with the CHASEDOWN! ?

@LongIslandNets up 33-28 over the @maineredclaws after 1

?: htt“",https://video.twimg.com/ext_tw_video/955960271041974272/pu/vid/720x720/2JgWOj6oKOVyjF-B.mp4,N/A,N/A,N/A,0,0,1,0
716,955960404148023301,2018-01-24 0:28:15,1243,320,? #AlHorford is going back to LA with #KyrieIrving next month ? https://t.co/AfPmHS5KLI,https://video.twimg.com/amplify_video/955958933679517696/vid/1280x720/bog6Edj35vSkxHmS.mp4,N/A,N/A,N/A,0,0,1,0
717,955957178178916352,2018-01-24 0:15:26,6631,1833,"Congratulations @Al_Horford on your 5th #NBAAllStar appearance!

?????????? https://t.co/4Yyt5OCZyf",http://pbs.twimg.com/media/DUQ9-g0UQAAo0ag.jpg,N/A,N/A,N/A,0.636,0,0.6559999999999999,0.344
718,955947953948000256,2018-01-23 23:38:47,331,43,"Having dropped three straight, the Celtics discuss how facing adversity has helped strengthen the team. https://t.co/OwlteioQYO",https://video.twimg.com/amplify_video/955947093855621120/vid/1280x720/bDwr8MWX0Bky7Zmx.mp4,N/A,N/A,N/A,0.1027,0.14,0.65,0.21
719,955940710045405185,2018-01-23 23:10:00,192,26,Vibes at this morning's shootaround make it feel like our guys are ready to bounce back: https://t.co/lTnWVdcNRn,N/A,N/A,N/A,N/A,0.6124,0,0.75,0.25
720,955935218963279873,2018-01-23 22:48:11,1295,180,?Shootaround in LA https://t.co/jW0hPG973I,http://pbs.twimg.com/media/DUQp_5qVAAApEYk.jpg,http://pbs.twimg.com/media/DUQp_6OVAAEcBbi.jpg,http://pbs.twimg.com/media/DUQp_6kU0AATASi.jpg,http://pbs.twimg.com/media/DUQp_6OVMAAid0A.jpg,0,0,1,0
721,955915747762540544,2018-01-23 21:30:48,215,49,Looking back at Baynes and Theis attacking the boards in preparation for tonight's game vs. LAL in The Breakdown presented by @generalelectric. https://t.co/aovDrR4onz,https://video.twimg.com/amplify_video/955915576278437890/vid/1280x720/Y-1TYaMObQOSHDfP.mp4,N/A,N/A,N/A,-0.4588,0.12,0.88,0
722,955908837655154691,2018-01-23 21:03:21,33,3,@LAClippers Can't wait ?? https://t.co/9neTNCegBw,N/A,N/A,N/A,N/A,0,0,1,0
723,955900117852270593,2018-01-23 20:28:42,1190,324,"TONIGHT #Celtics vs @Lakers
? @STAPLESCenter 
? 10:30 p.m.
? https://t.co/B1lvM9HPcY 
? @NBCSBoston &amp; @NBAonTNT   
?@985TheSportsHub https://t.co/Pyzf9tij8X",http://pbs.twimg.com/media/DUQKFxAW4AEzggj.jpg,N/A,N/A,N/A,0,0,1,0
724,955852972025671680,2018-01-23 17:21:22,787,183,"Green and White ? Purple and Gold 

? Take 362 starts tonight at 10:30 EST https://t.co/NvKycAoeLN",https://video.twimg.com/amplify_video/955852117100646400/vid/1280x720/NFD5Yu95U2YW4Tbj.mp4,N/A,N/A,N/A,0,0,1,0
725,955500404296601603,2018-01-22 18:00:23,309,47,"In 24 hours, @MAStateLottery #HeroAmongUs, David Theriault saved 2 lives! On the same day that he successfully performed the Heimlich on a choking boy, he also extinguished a car fire after witnessing the accident. https://t.co/1jVZoSJpUR",http://pbs.twimg.com/media/DUKejVnX4AA3DDh.jpg,N/A,N/A,N/A,-0.4199,0.21,0.6459999999999999,0.14400000000000002
726,955488046778023936,2018-01-22 17:11:17,554,76,Wheels up to the West Coast ? https://t.co/EVNECsnsuj,https://video.twimg.com/amplify_video/955487458048831488/vid/1280x720/ohRGOU09faZuNp_r.mp4,N/A,N/A,N/A,0,0,1,0
727,955457359744249856,2018-01-22 15:09:20,0,24,RT @nbacares: .@KanahKull from @makeawishmassri captures player arrivals as @celtics team photographer for the day! ?? https://t.co/Iousq6v“,https://video.twimg.com/amplify_video/955438015479820288/vid/1280x720/dJKcnv3Cydc1MKjH.mp4,N/A,N/A,N/A,0,0,1,0
728,955439956041912321,2018-01-22 14:00:11,1604,182,Happy Birthday @Leon_Powe ??? https://t.co/bKbC36O8DB,http://pbs.twimg.com/media/DUJnk0mXcAAmk1a.jpg,N/A,N/A,N/A,0.5719,0,0.519,0.48100000000000004
729,955222467492175872,2018-01-21 23:35:58,1112,163,"Kyrie Irving sees light in Boston?s losing skid, explaining that this is exactly the type of adversity this young group needs to face: https://t.co/twBpCKjhjx",N/A,N/A,N/A,N/A,-0.6597,0.19699999999999998,0.8029999999999999,0
730,955197302565634048,2018-01-21 21:55:58,222,50,"The team discusses its mindset after falling to Orlando, just before its flight out West for a four-game swing. https://t.co/sjtUy8Csdv",https://video.twimg.com/ext_tw_video/955197171174961152/pu/vid/1280x720/toCyekwXLHMyFy1m.mp4,N/A,N/A,N/A,-0.1531,0.08199999999999999,0.9179999999999999,0
731,955184408117547008,2018-01-21 21:04:44,455,89,Kyrie dropped 40 on the Magic but we weren't able to overcome a tough game at the defensive end against Orlando: https://t.co/dTsQ0K9ZAD,N/A,N/A,N/A,N/A,-0.1531,0.08,0.868,0.053
732,955170851523055616,2018-01-21 20:10:51,732,209,"Final: Magic 103, Celtics 95.

Boston made it a game in the fourth after trailing by 19 points, but fell short in the end. Kyrie Irving scored a game-high 40 points and added 7 boards and 5 assists. Brown: 17 points. https://t.co/w5ymgB6Xan",http://pbs.twimg.com/media/DUFyvaBWsAAfz4k.jpg,N/A,N/A,N/A,0,0,1,0
