"86","989374333498736642","_hiroppe","26/4/2018 05:23:17","2462","〜今日のアイテムショップ〜

宇宙シリーズ！シャトル欲しかったんだよな〜〜‥
理解不能エモートも‥

#Fortnite #フォートナイト https://t.co/K6BBAqYstC","573"
"87","989374335180726272","hatomugi_inc","26/4/2018 05:23:17","29","残り10人くらいからずっと着いてきてサポートしてくれましたおかげで勝利をもぎ取って行く #PS4share #Fortnite

https://t.co/bp2c5UKrqX https://t.co/pndFMwugej","7"
"88","989374349873483777","HHuugz","26/4/2018 05:23:21","175346","RT @akaZamasu666: Merci @EpicGames pour vos magnifique server ! ","40778"
"89","989374354747162625","Infinity1308","26/4/2018 05:23:22","258","RT @Fortnite_BR: This guy was trolling in 50v50 and got what he deserved. #Fortnite

Credit : StealthNinja_X https://t.co/CyfRwdAMb9","60"
"90","989374363508985856","hypnoTD","26/4/2018 05:23:24","113","RT @KARNAGEclan: ","26"
"91","989374372598120448","widar_nathan","26/4/2018 05:23:26","14","RT @FortniteFrance: ","3"
"92","989374374292611072","deorumz","26/4/2018 05:23:27","752","RT @SypherPK: This shoudn't even be allowed. ","175"
"93","989374378507939840","LordEnsar00","26/4/2018 05:23:28","329","RT @FortGiveaway: ","77"
"94","989374381766963202","itzNostra","26/4/2018 05:23:28","34","RT @GucciLordTwitch: I’m live on twitch ! https://t.co/s1lxkGssxM come check out the stream! #twitchtv #twitchaffiliate #twitchstream #fort…","8"
"95","989374391644446721","itsmadimay","26/4/2018 05:23:31","121","RT @rhettmc: How many times do I have to die in #Fortnite before I’m actually dead inside?","28"
"96","989374397814370305","DumbHeadJason","26/4/2018 05:23:32","328","#fortnite I want fortnite save the work but can’t afford it atm. Does anyone have a free code I could use for pc?","76"
"97","989374403078111237","DrunkPenguin73","26/4/2018 05:23:34","262","Killed a 4 Man Squad and Saved my Team!! 
@newbstreamteam
@sleepyweasel29
@fortnitegame
#fortnite
#xbox
#twitch… https://t.co/fxBEdUq9Sw","61"
"98","989374409445068800","hohoholiday1111","26/4/2018 05:23:35","1271","RT @saccahan3391: 素うどんキッズとの戯れFortnite #Fortnite ＃フォートナイト #PS4share

https://t.co/aS13XUCW4D https://t.co/REkILO1OCn","296"
"99","989374424951345153","hypnoTD","26/4/2018 05:23:39","113","I just entered to win a 5,000 #Fortnite #vbucks giveaway from @DEXB0T &amp; @KARNAGEclan! ","26"
"100","989374446438928385","TheMozar","26/4/2018 05:23:44","439","Live with #Fortnite as always, come chill and watch some shenanigans and high level gameplay on PC!

@joltzgamingco… https://t.co/9x4M6ANSxJ","102"
"101","989374450939367424","JaydonBurnett","26/4/2018 05:23:45","276","RT @NoenNHR: Fast #Fortnite Bunny brawler giveaway+1k v bucks!

Dont play fortnite? Take 25 paypal or any GIFTCARD (any currency)

Retweet…","64"
"102","989374459046977536","Exercel","26/4/2018 05:23:47","23","RT @NoenNHR: Fast #Fortnite Bunny brawler giveaway+1k v bucks!

Dont play fortnite? Take 25 paypal or any GIFTCARD (any currency)

Retweet…","5"
"103","989374461551042561","Swarmanator","26/4/2018 05:23:47","11785","RT @xNahvee: ","2741"
"104","989374473647345665","GLH__Jerry","26/4/2018 05:23:50","5827","RT @GameaholicMedia: When u aim at the Meteor there is a new noise now!!

Tag Your Friends!! 
@GameaholicMedia

Tilted Towers Confirmed get…","1355"
