2018-04-15 21:25:54,"b'If Lebron brings this team of misfits back to win after that deficit, he\xe2\x80\x99s better than Jordan. Argument over!!! #Cavs #LebronJames'"
2018-04-15 21:24:30,"b'""Is this your King""-Lance Stephenson #CavsPacers #Pacers #LebronJames #LanceStephenson https://t.co/Iq5b07Gs5P'"
2018-04-15 21:21:38,b'RT @TheSource: #NBAUpdate. @cavs &amp; #LeBronJames getting smacked so far by @Pacers in Cleveland. \xf0\x9f\x8f\x80.'
2018-04-15 21:21:26,"b'Salute to LeBron always, but he has to take over #StriveForGreatness #nbaPlayoffs2018 #CavsPacers #LeBronJames'"
2018-04-15 21:20:24,b'RT @TheSource: #NBAUpdate. @cavs &amp; #LeBronJames getting smacked so far by @Pacers in Cleveland. \xf0\x9f\x8f\x80.'
2018-04-15 21:19:57,"b""LOL people saying that #LeBronJames and the @cavs would just turn it on and walk to the @NBA finals. They won't eve\xe2\x80\xa6 https://t.co/ItZnvwoZjP"""
2018-04-15 21:19:49,b'RT @TheSource: #NBAUpdate. @cavs &amp; #LeBronJames getting smacked so far by @Pacers in Cleveland. \xf0\x9f\x8f\x80.'
2018-04-15 21:19:16,b'#NBAUpdate. @cavs &amp; #LeBronJames getting smacked so far by @Pacers in Cleveland. \xf0\x9f\x8f\x80.'
2018-04-15 21:15:18,b'Imagine a starting lineup for the Pelicans with:\n\nPG: Rondo\nSG: Holiday\nSF: LeBron\nPF: AD\nC: Boogie\n\nOpposing teams\xe2\x80\xa6 https://t.co/dPKNCkP3p9'
2018-04-15 21:14:34,"b""Cleveland Boo'ing the Cavs and #LeBronJames like Patrick did Mr. Krabs https://t.co/WrE8XKZxDZ"""
2018-04-15 21:12:22,b'These is gonna be the hardest playoffs that @KingJames will ever face on his career. #NBAPlayoffs #LeBronJames'
2018-04-15 21:10:34,"b'Can\xe2\x80\x99t watch playoffs, #DIRECTV #Hulu #slingtvproblem , no #LeBronJames , I know world has worse problems. But reall\xe2\x80\xa6 https://t.co/Z9gg17skrK'"
2018-04-15 21:07:49,"b""Ty Lue's halftime speech be like,  #Cavs #Cavaliers #Pacers #LeBronJames https://t.co/DcSLcazJoM"""
2018-04-15 21:07:02,b'I can\xe2\x80\x99t wait to watch #LeBronJames lose this series to the #Pacers and then rip his jersey off and skip town again\xe2\x80\xa6 https://t.co/JtubJ4zjDK'
2018-04-15 21:06:18,b'#LebronJames in about two weeks ... https://t.co/PqEqyILlFK'
2018-04-15 21:06:03,"b'RT @wsbtv: DID YOU KNOW: #JamesComey is the same height (6\'8"") as #LeBronJames\n\nHere\'s everything else you need to know about the former FB\xe2\x80\xa6'"
2018-04-15 21:05:36,"b'If this is your GOAT, fuck you... #LebronJames #Soft https://t.co/E15AtnRBgG'"
2018-04-15 21:05:07,b'RT @JermainePrice83: I know it\xe2\x80\x99s the 1st game and we all know #LeBronJames is gonna eat in this series but if the #Pacers somehow beat them\xe2\x80\xa6'
2018-04-15 21:04:56,b'LeBron killing them boys at halftime. Gotta play better \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82#cavs #nba #lebron #lebronjames #kingjames\xe2\x80\xa6 https://t.co/PwUJLms5pJ'
2018-04-15 21:03:42,b'One thing we know is LeBron ain\xe2\x80\x99t staying in CLE unless they\xe2\x80\x99re able to dump 2 of these 3 contracts this offseason\xe2\x80\xa6 https://t.co/mB21XrBhaC'
2018-04-15 21:03:03,"b""RT @Justiboy2002: I don't expect Indiana to win the series, but as a @Raptors fan I hope they can push the cavs around and tire them out be\xe2\x80\xa6"""
2018-04-15 21:03:02,b'#DefendTheLand well at least TRY #LeBronJames #TheKing'
2018-04-15 20:55:32,b'RT @Crich_80: #SkipBayless loves and look forward in seeing #LebronJames and the #Cavs struggle and lose to have something to talk about on\xe2\x80\xa6'
2018-04-15 20:53:56,b'#SkipBayless loves and look forward in seeing #LebronJames and the #Cavs struggle and lose to have something to talk about on #Undisputed.'
2018-04-15 20:50:49,b'I am not a cavs fan sorry guys. Hope you loose.  #Cavs #lebronwatch   #LeBronJames  #Lancestephenson  #NBA\xe2\x80\xa6 https://t.co/XOE5SPiXrU'
2018-04-15 20:50:30,b'RT @JermainePrice83: I know it\xe2\x80\x99s the 1st game and we all know #LeBronJames is gonna eat in this series but if the #Pacers somehow beat them\xe2\x80\xa6'
2018-04-15 20:49:42,"b""#lancestephenson against #LeBronJames , if u don't like that matchup you don't like #NBA Basketball #Pacers #Cavaliers"""
2018-04-15 20:49:25,"b""I don't expect Indiana to win the series, but as a @Raptors fan I hope they can push the cavs around and tire them\xe2\x80\xa6 https://t.co/YYR3K9UsNP"""
2018-04-15 20:48:29,b'Bye #LeBronJames well @cavs get ready for life without him again \xf0\x9f\x98\x82 down 17 to @Pacers \xf0\x9f\xa4\x94\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94 #NBAPlayoffs #NBAonABC #NBA'
2018-04-15 20:48:05,"b""#nbaplayoffs #CavsPacers this isn't a team that #LeBronJames is going to stay at. If we take the loss in this round\xe2\x80\xa6 https://t.co/s6AdT1ynii"""
2018-04-15 20:47:58,b'I know it\xe2\x80\x99s the 1st game and we all know #LeBronJames is gonna eat in this series but if the #Pacers somehow beat t\xe2\x80\xa6 https://t.co/ijW0StNQJn'
2018-04-15 20:47:15,b'Whenever I watch The Cavs play this is all I think about \xf0\x9f\x98\x82.#LeBronJames https://t.co/BGiTJ3loiU'
2018-04-15 20:46:55,b'Lebron n the cavs need to step that shit up ... Victor O. N pacers grinding harder n playing harder ... \n#lebronjames #stepitup #playoffs'
2018-04-15 20:45:59,b'#lebronjames @lebronjames is clearly on steroids.  #lebronisonsteroids'
2018-04-15 20:45:58,b'When you compare yourself to Jordan but miss three straight FREE Throws! #LeBronJames'
2018-04-15 20:45:06,b'@Pacers up 55-38 at the half #LeBronJames'
2018-04-15 20:44:37,b'#Pacers right now #isthisyourking #Lebronjames #Kingjames https://t.co/lklaH1chbc'
2018-04-15 20:43:50,b'#NBAPlayoffs The #Pacers have completely out played the #Cavaliers in thr 1st half but still think #LeBronJames is\xe2\x80\xa6 https://t.co/13doZKBasU'
2018-04-15 20:43:30,b'This sounds crazy but you have to be physical with #LeBronJames if your going to have a chance'
